policy_id,policy_name,condition_id,condition_name,condition_query,condition_enabled
3806284,FoodMe Policy,29097778,Total Orders(Throughput) Low,SELECT count(*) AS 'Orders' FROM Transaction WHERE appName='FoodMe-srw'AND name = 'WebTransaction/Expressjs/POST//api/order',True
3806913,FoodMe-srw-policy,29102066,Slowest Page - srw,SELECT max(duration) FROM PageView WHERE appName = 'FoodMe-srw',True
3806913,FoodMe-srw-policy,29099639,Total Orders(throughput) Low,SELECT count(*) AS 'Orders' FROM Transaction WHERE appName = 'FoodMe-srw' AND name = 'WebTransaction/Expressjs/POST//api/order',True
3807622,Node.js alert policy,31533820,Memory Usage,SELECT average(memoryUsedBytes/memoryTotalBytes) * 100 FROM SystemSample,True
3807622,Node.js alert policy,29101954,Memory Usage,SELECT average(memoryUsedBytes/memoryTotalBytes) * 100 FROM SystemSample,True
3807622,Node.js alert policy,29101953,Transaction Errors,SELECT count(apm.service.error.count) / count(apm.service.transaction.duration) * 100 as 'Web errors' FROM Metric WHERE appName like '%' AND (transactionType = 'Web'),True
3807622,Node.js alert policy,29101952,Apdex Score,"SELECT apdex(duration, t: 0.5) FROM Transaction WHERE appName like '%'",True
3807622,Node.js alert policy,29101951,High CPU Utilization,"SELECT rate(sum(apm.service.cpu.usertime.utilization), 1 second) * 100 as cpuUsage FROM Metric WHERE appName like '%'",True
3808855,Cou policy,29110219,Cpu percent,FROM SystemSample SELECT average(cpuPercent) WHERE hostname != 'WQG454CTWX' FACET hostname,True
3812335,Food me policy (fcalero),29126615,Total orders low,SELECT count(*) AS orders FROM Transaction WHERE appName = 'FoodMeFcalero' AND name = 'WebTransaction/Expressjs/POST//api/order',True
3826536,issue tags policy,29193450,test components tags,SELECT count(apm.service.error.count) / count(apm.service.transaction.duration) AS 'All errors' FROM Metric WHERE (entity.guid = 'MXxBUE18QVBQTElDQVRJT058NTk4NzI0MTQ5'),True
3839787,UDS - Staging - TI/MTS cells - Lag - Non-Pageable - stg-graphic-design,29247997,WARNING Staging Stand Alone Shuffle Sharder lag,"FROM KafkaConsumerLag
SELECT max(secondsLag)
WHERE topic = 'unsharded_partial_aggregates'
  AND group = 'partial-aggregate-shuffle-sharder'
  AND cluster = 'staging.stg-graphic-design'
  AND cluster NOT LIKE 'staging.test-%'
FACET cluster
",True
3839787,UDS - Staging - TI/MTS cells - Lag - Non-Pageable - stg-graphic-design,29247996,WARNING Partial Aggregation Windower lag,"FROM KafkaConsumerLag
SELECT max(secondsLag)
WHERE topic IN ('matched_analytic_events', 'matched_event_batches')
  AND group IN ('partial_aggregation_windower_matched_events', 'partial_aggregation_windower_matched_event_batches')
  AND cluster = 'staging.stg-graphic-design'
FACET topic
",True
3896457,Tracy Test Policy ,29681418,Test Condition 1,SELECT count(*) from TransactionError WHERE appName like 'FoodMe-srw',True
3911516,Andy,29828680,Andy-Test,FROM SyntheticCheck SELECT average(duration) AS Duration WHERE entityGuid='MXxTWU5USHxNT05JVE9SfDYzMjY3ZDEzLTMzOTQtNDY5Yy1iNzc4LWY2ZTg0NmEyNDJmMw',True
3935693,Notifications-Staging (Backup),30021160,Sudden peak/drop of messages to kafka,SELECT average(bytesOutPerSec) from KafkaBrokerTopicStats where topic = 'ai_notifications' and environment = 'staging'  ,True
3935693,Notifications-Staging (Backup),30021064,No notification events are published Gateway -> Kafka,SELECT average(messagesInPerSec) from KafkaBrokerTopicStats where topic = 'ai_notifications' and environment like '%staging',True
3935693,Notifications-Staging (Backup),30020404,Offset lag is high ,SELECT average(offsetsLag) FROM KafkaConsumerLag WHERE topic = 'ai_notifications' AND group = 'beamer' and environment = 'staging' facet consumerId ,True
3936430,Team UEFA: NRB/Workflows,30024862,Workflow Kafka Lag,SELECT average(secondsLag) FROM KafkaConsumerLag WHERE topic = 'matched_issues_filtered_stream' AND group = 'notification_request_builder' FACET environment,False
3953801,Test for NR-87966,30121450,Test for NR-87966 3,"FROM SyntheticCheck SELECT filter(count(*), WHERE result = 'SUCCESS' AND entityGuid = 'MXxTWU5USHxNT05JVE9SfGY1NjliZmU4LTY2NDMtNDI2Yi1hZjA5LTEwNWZjMzU3YmZiZA')",True
3953801,Test for NR-87966,30120716,Test for NR-87966,"FROM SyntheticCheck SELECT filter(count(result), WHERE result = 'FAILED' AND entityGuid = 'MXxTWU5USHxNT05JVE9SfDRkY2QxYWRlLTM2NjItNDc5OS04NDIwLTcxN2MyZTg3MzU0MQ')",True
3959459,jakes_account_actions_policy,35747363,Users Added,"FROM InternalNrAuditEvent SELECT uniqueCount(description) where reportingAccountId in (1226782, 1245112, 1254317, 1340274, 1401455, 1455803, 1524868, 1577836, 1699559, 1700909, 2015346, 2111766, 2216898, 2240332, 2287564, 2349721, 2359578, 2435062, 2448306, 2521629, 2610198, 2782382, 2891015, 3257336, 3301404, 3603123, 1101773, 1196370, 1198082, 1331080, 1363451, 2117282, 2117284, 2819300, 3305598, 1107376, 345855, 332503, 1001971, 1002171, 1002174, 1002177, 2720773, 3666158, 3744867, 808703, 185729, 342547, 486275, 651817, 655336, 664133, 707276, 712071, 712076, 719499, 748714, 766272, 767252, 771235, 781249, 796401, 839573, 839582, 839587, 839592, 839603, 854386, 872816, 893703, 910180, 916834, 918237, 919452, 923757, 938088, 962251, 966476, 1027473, 1036137, 1049905, 1050509, 1050516, 1065487, 1095224, 1105476, 1108991, 1117114, 1142463, 1151678, 1156055, 1158923, 1160331, 1161277, 1173785, 1196129, 1196133, 1229047, 1232724, 1257842, 1259428, 1259436, 1268549, 1274895, 1286703, 1290075, 1290088, 1291422, 1295123, 1300422, 1307408, 1308420, 1308443, 1309795, 1309802, 1309803, 1310866, 1319383, 1329443, 1329525, 1334052, 1337663, 1342439, 1342448, 1349953, 1361750, 1370460, 1370495, 1370537, 1375922, 1380697, 1381436, 1385419, 1385458, 1393926, 1399307, 1400574, 1400589, 1401356, 1410913, 1418055, 1430990, 1432917, 1433799, 1433964, 1434083, 1440146, 1444263, 1449780, 1454579, 1454657, 1454734, 1455704, 1461213, 1463539, 1463673, 1470818, 1473202, 1479595, 1479807, 1494064, 1494712, 1495404, 1495511, 1500035, 1500044, 1502503, 1504321, 1505234, 1511385, 1520452, 1523625, 1524716, 1531663, 1531665, 1531669, 1531699, 1531832, 1531843, 1532103, 1532106, 1536872, 1536877, 1536878, 1536894, 1536946, 1544738, 1544740, 1544745, 1544752, 1544876, 1547435, 1550293, 1550320, 1550389, 1557650, 1571990, 1572029, 1576534, 1579817, 1588672, 1596558, 1603198, 1609381, 1610618, 1612870, 1613668, 1630711, 1634200, 1636101, 1636285, 1636317, 1638728, 1638732, 1638736, 1665785, 1680994, 1683461, 1691055, 1700179, 1701105, 1703877, 1706231, 1706347, 1708941, 1718236, 1718259, 1730568, 1730569, 1730570, 1730571, 1735148, 1751975, 1751987, 1753450, 1754531, 1757348, 1760111, 1760150, 1760956, 1762483, 1775222, 1795645, 1798649, 1847588, 1858726, 1869543, 1879575, 1879577, 1884724, 1890917, 1891388, 1906098, 1914023, 1915837, 1917918, 1917919, 1924652, 1933019, 1939373, 1968215, 1981660, 2013689, 2023724, 2028685, 2044973, 2093751, 2107859, 2110278, 2110282, 2124131, 2136959, 2148165, 2162031, 2165013, 2172355, 2174210, 2191695, 2196639, 2213737, 2219472, 2220805, 2247450, 2260752, 2306046, 2312618, 2315183, 2318184, 2329689, 2330288, 2330389, 2369007, 2433906, 2433987, 2473851, 2478283, 2478290, 2487778, 2487782, 2487784, 2516749, 2531838, 2539400, 2542818, 2544971, 2554532, 2591371, 2591411, 2597852, 2646876, 2681191, 2713288, 2734713, 2741472, 2765738, 2790400, 2792733, 2794636, 2796857, 2816329, 2910150, 2910918, 2926342, 2933982, 2933994, 2934924, 2939649, 2991425, 3035454, 3040742, 3046999, 3052390, 3069721, 3203288, 3252586, 3320286, 3353279, 3353283, 3458055, 3612118) AND (actionIdentifier = 'user.create' OR description like '%tier changed%Full%' OR description like '%to Full%') AND actorEmail not like '%newrelic.com%'",True
3959459,jakes_account_actions_policy,30206506,Users Removed,"FROM InternalNrAuditEvent SELECT uniqueCount(description) where reportingAccountId in (1226782, 1245112, 1254317, 1340274, 1401455, 1455803, 1524868, 1577836, 1699559, 1700909, 2015346, 2111766, 2216898, 2240332, 2287564, 2349721, 2359578, 2435062, 2448306, 2521629, 2610198, 2782382, 2891015, 3257336, 3301404, 3603123, 1101773, 1196370, 1198082, 1331080, 1363451, 2117282, 2117284, 2819300, 3305598, 1107376, 345855, 332503, 1001971, 1002171, 1002174, 1002177, 2720773, 3666158, 3744867, 808703, 185729, 342547, 486275, 651817, 655336, 664133, 707276, 712071, 712076, 719499, 748714, 766272, 767252, 771235, 781249, 796401, 839573, 839582, 839587, 839592, 839603, 854386, 872816, 893703, 910180, 916834, 918237, 919452, 923757, 938088, 962251, 966476, 1027473, 1036137, 1049905, 1050509, 1050516, 1065487, 1095224, 1105476, 1108991, 1117114, 1142463, 1151678, 1156055, 1158923, 1160331, 1161277, 1173785, 1196129, 1196133, 1229047, 1232724, 1257842, 1259428, 1259436, 1268549, 1274895, 1286703, 1290075, 1290088, 1291422, 1295123, 1300422, 1307408, 1308420, 1308443, 1309795, 1309802, 1309803, 1310866, 1319383, 1329443, 1329525, 1334052, 1337663, 1342439, 1342448, 1349953, 1361750, 1370460, 1370495, 1370537, 1375922, 1380697, 1381436, 1385419, 1385458, 1393926, 1399307, 1400574, 1400589, 1401356, 1410913, 1418055, 1430990, 1432917, 1433799, 1433964, 1434083, 1440146, 1444263, 1449780, 1454579, 1454657, 1454734, 1455704, 1461213, 1463539, 1463673, 1470818, 1473202, 1479595, 1479807, 1494064, 1494712, 1495404, 1495511, 1500035, 1500044, 1502503, 1504321, 1505234, 1511385, 1520452, 1523625, 1524716, 1531663, 1531665, 1531669, 1531699, 1531832, 1531843, 1532103, 1532106, 1536872, 1536877, 1536878, 1536894, 1536946, 1544738, 1544740, 1544745, 1544752, 1544876, 1547435, 1550293, 1550320, 1550389, 1557650, 1571990, 1572029, 1576534, 1579817, 1588672, 1596558, 1603198, 1609381, 1610618, 1612870, 1613668, 1630711, 1634200, 1636101, 1636285, 1636317, 1638728, 1638732, 1638736, 1665785, 1680994, 1683461, 1691055, 1700179, 1701105, 1703877, 1706231, 1706347, 1708941, 1718236, 1718259, 1730568, 1730569, 1730570, 1730571, 1735148, 1751975, 1751987, 1753450, 1754531, 1757348, 1760111, 1760150, 1760956, 1762483, 1775222, 1795645, 1798649, 1847588, 1858726, 1869543, 1879575, 1879577, 1884724, 1890917, 1891388, 1906098, 1914023, 1915837, 1917918, 1917919, 1924652, 1933019, 1939373, 1968215, 1981660, 2013689, 2023724, 2028685, 2044973, 2093751, 2107859, 2110278, 2110282, 2124131, 2136959, 2148165, 2162031, 2165013, 2172355, 2174210, 2191695, 2196639, 2213737, 2219472, 2220805, 2247450, 2260752, 2306046, 2312618, 2315183, 2318184, 2329689, 2330288, 2330389, 2369007, 2433906, 2433987, 2473851, 2478283, 2478290, 2487778, 2487782, 2487784, 2516749, 2531838, 2539400, 2542818, 2544971, 2554532, 2591371, 2591411, 2597852, 2646876, 2681191, 2713288, 2734713, 2741472, 2765738, 2790400, 2792733, 2794636, 2796857, 2816329, 2910150, 2910918, 2926342, 2933982, 2933994, 2934924, 2939649, 2991425, 3035454, 3040742, 3046999, 3052390, 3069721, 3203288, 3252586, 3320286, 3353279, 3353283, 3458055, 3612118) AND (actionIdentifier LIKE 'user.remove%'  OR actionIdentifier LIKE 'user.destroy%' OR description like '%tier changed%Basic%' OR description like '%to Basic%') AND actorEmail not like '%newrelic.com%'",True
3984674,NGINX Ingress Controller alert policy,30324236,Ingress certificate expiration alert,FROM Metric SELECT floor((latest(nginx_ingress_controller_ssl_expire_time_seconds) - (aggregationendtime()/1000)) / (24*60*60)) FACET host WHERE instrumentation.name = 'remote-write',True
3984674,NGINX Ingress Controller alert policy,30324233,High HTTP 4xx/5xx error alert,"FROM Metric  SELECT filter( rate(Sum( nginx_ingress_controller_requests),1 seconds),  WHERE status Not RLIKE '[4-5].*') * 100  / filter( rate(sum( nginx_ingress_controller_requests), 1 seconds), WHERE status RLIKE '.*')  WHERE instrumentation.name = 'remote-write' ",True
3994549,Policy Rakesh workflow,30394169,CPU Alert,SELECT average(host.cpuPercent) AS 'CPU used %' FROM Metric WHERE `entityGuid` = 'MXxJTkZSQXxOQXw1MDg0MDA1Mjg4MDQ4ODQyMjIx',True
3999151,Argo CD alert policy,30442392,Argo CD App OutOfSync,"SELECT latest(argocd_app_info) FROM Metric where instrumentation.name = 'remote-write' and sync_status not in ('Synced') FACET concat('App: ', name,' - Sync Status: ', sync_status), prometheus_server, cluster",True
3999151,Argo CD alert policy,30442385,Argo CD App OutOfSync,"SELECT latest(argocd_app_info) FROM Metric where instrumentation.name = 'remote-write' and sync_status not in ('Synced') FACET concat('App: ', name,' - Sync Status: ', sync_status), prometheus_server, cluster",True
3999151,Argo CD alert policy,30442380,Argo CD App Degraded,"SELECT latest(argocd_app_info) FROM Metric where instrumentation.name = 'remote-write' and health_status in ('Degraded','Unknown','Missing') FACET concat('App: ', name,' - Health Status: ', health_status), prometheus_server, cluster",True
3999151,Argo CD alert policy,30442379,Argo CD App Degraded,"SELECT latest(argocd_app_info) FROM Metric where instrumentation.name = 'remote-write' and health_status in ('Degraded','Unknown','Missing') FACET concat('App: ', name,' - Health Status: ', health_status), prometheus_server, cluster",True
3999151,Argo CD alert policy,30442378,Argo CD App OutOfSync,"SELECT latest(argocd_app_info) FROM Metric where instrumentation.name = 'remote-write' and sync_status not in ('Synced') FACET concat('App: ', name,' - Sync Status: ', sync_status), prometheus_server, cluster",True
3999151,Argo CD alert policy,30442376,Argo CD App OutOfSync,"SELECT latest(argocd_app_info) FROM Metric where instrumentation.name = 'remote-write' and sync_status not in ('Synced') FACET concat('App: ', name,' - Sync Status: ', sync_status), prometheus_server, cluster",True
3999151,Argo CD alert policy,30442374,Argo CD App Degraded,"SELECT latest(argocd_app_info) FROM Metric where instrumentation.name = 'remote-write' and health_status in ('Degraded','Unknown','Missing') FACET concat('App: ', name,' - Health Status: ', health_status), prometheus_server, cluster",True
3999189,ActiveMQ alert policy,30442596,Message Dequeue Rate,FROM JVMSampleActiveMQ SELECT sum(TotalDequeueCount),True
3999189,ActiveMQ alert policy,30442595,Message Enqueue Rate,FROM JVMSampleActiveMQ SELECT sum(TotalEnqueueCount),True
3999189,ActiveMQ alert policy,30442594,Total Connections,FROM JVMSampleActiveMQ SELECT sum(TotalConnectionsCount),True
3999189,ActiveMQ alert policy,30442593,Heap Memory Usage,FROM JVMSampleActiveMQ SELECT sum(HeapMemoryUsage.Used),True
4013932,Amazon Linux alert policy,30545988,High CPU Utilization,SELECT average(aws.ec2.CPUUtilization) FROM Metric WHERE collector.name = 'cloudwatch-metric-streams' AND aws.Namespace = 'AWS/EC2',True
4020962,WebLogic alert policy,30610453,High CPU Utilization,"SELECT rate(sum(apm.service.cpu.usertime.utilization), 1 second) * 100 as cpuUsage FROM Metric WHERE appName like '%'",True
4020962,WebLogic alert policy,30610452,Transaction Errors,SELECT count(apm.service.error.count) / count(apm.service.transaction.duration) * 100 as 'Web errors' FROM Metric WHERE appName like '%' AND (transactionType = 'Web'),True
4034385,AWS EC2 alert policy,30687921,High CPU Utilization,SELECT average(provider.cpuUtilization.Average) FROM ComputeSample WHERE provider = 'Ec2Instance' AND provider.ec2State = 'running' AND providerAccountId LIKE '%',True
4034385,AWS EC2 alert policy,30687908,High CPU Utilization,SELECT average(provider.cpuUtilization.Average) FROM ComputeSample WHERE provider = 'Ec2Instance' AND provider.ec2State = 'running' AND providerAccountId LIKE '%',True
4043274,Apache Camel Java Agent Extension alert policy,30769997,Transaction Errors,SELECT count(apm.service.error.count) / count(apm.service.transaction.duration) * 100 as 'Web errors' FROM Metric WHERE appName like '%' AND (transactionType = 'Web'),True
4043274,Apache Camel Java Agent Extension alert policy,30769996,High CPU Utilization,"SELECT rate(sum(apm.service.cpu.usertime.utilization), 1 second) * 100 as cpuUsage FROM Metric WHERE appName like '%'",True
4056803,Zuora Subs with Mismatched SKUs,30854196,Zuora Sub - Mismatched SKUs,"SELECT count(*) FROM ZuoraWFErrorEvent where wfCategory='Subs with Mismatched SKUs' facet wfName,wfRunInstanceId,subId,subName,accountRPMId,accountName",True
4079377,Amazon RDS alert policy,31021270,High CPU Utilization,SELECT max(`aws.rds.CPUUtilization`) From Metric WHERE collector.name LIKE '%',True
